par_id,keyword,country,text,label,orig_label
4523,hopeless,gb,""""""" There is a deep-rooted anger which is a legacy of apartheid but there 's also a new resentment towards former comrades who are doing so well when so many lead useless and hopeless lives , """" he said .""",0,0
7114,homeless,gb,"Men 's Aid NI subsequently changed its name to Men and Boy 's Initiative ( NI ) , but it is still focused on the same issues : the high male suicide rate ; the challenges faced by boys and men at all stages of education including attainment ; men 's health ; shorter life expectancy and workplace deaths ; the challenges faced by the most marginalised men and boys in society ( for instance , homeless men , boys in care and the high rate of male deaths in custody ) ; male victims of violence , including sexual violence ; the challenges faced by men as parents , particularly new fathers and separated fathers ; male victims and survivors of sexual abuse , rape , sexual exploitation , domestic abuse , forced marriage , honour-based crime , stalking and slavery ; and the negative portrayal of men , boys and fathers .",0,0
9719,hopeless,tz,"In many cases , resultant effects of such type of living is the elderly looking frail ' past their usefulness , unable to work , physically weak , mentally slow disabled or hopeless .",1,3
250,migrant,in,"""Bank of America 's biggest competitors do n't have specific policies on employment for DACA permit holders , but Goldman Sachs Group Inc. and JP Morgan Chase &amp; Co. said they support a legal path to citizenship . Wells Fargo &amp; Co. , which has been sued for allegedly discriminating against Dreamers applying for loans , said in a statement that """" the protection of DACA immigrants is relevant to our team members and the communities we serve . """"""",0,0
3298,homeless,tz,""""""" After seeing so many children orphaned and homeless , we decided to introduce this facility without having any donor , but later , we got a sponsor from Australia , who built a dormitory for the children , """" she said .""",1,3
1955,refugee,gh,Review refugee law,0,0
7433,poor-families,au,Labor would oppose the indexation of petrol excise because it would hit poor families harder than well-off ones .,0,0
8325,vulnerable,ng,"Betty Abah is passionate about this initiative that seeks to protect young , vulnerable children . You could tell from just listening to her and how her face lit up as she dissected each question that was thrown at her .",1,4
6495,vulnerable,in,""""""" The idea also suited Iran , """" Sood says , """" because they have long wanted a port less vulnerable to United States blockade than Bandar Abbas """" .""",0,0
1117,hopeless,in,"""Despite having excellent academic qualifications , Rani is shown the door at innumerable interviews for a teaching position . After five years , she finally gets a job at St Notkers , but there 's a catch . She is given the notorious 9F , the """" hopeless """" students from the nearby slums who study in the school by virtue of the Right To Education , but are neither accepted by the teachers nor by the students .""",1,3
6615,migrant,gb,""""""" If another wave of migrants would hit Europe , that would risk the security , would make the integration impossible , and would seriously put the existence of the EU in danger . """"""",0,0
4049,poor-families,ie,PUTRAJAYA : Representatives of 150 poor families from Cameron Highlands are hoping that the Pakatan Harapan government will help fulfil their dreams of getting affordable homes at the hill station .,0,1
5844,poor-families,my,"There are 10,000 public schools in Malaysia , and the government should be open in working with non-state players to help poor families . But we , outside of government , need clear , defined guidelines on how non-state players can contribute to education services .",0,0
2023,refugee,gh,"""The women claim that UNHCR is not doing its job to """" follow the right protocols to assist them as refugees """" .""",0,0
4322,hopeless,gh,"Fortunately , that tinge of hopelessness wo n't last too long , because when it comes to finding inspiring celebrity love stories in Ghana , we never have to look too far .",0,0
3852,refugee,za,"Deputy Minister Chohan has launched a new , machine-readable travel document for refugees in South Africa , that complies with international aviation and UNHCR guidelines .",0,0
1932,homeless,lk,""""""" People living in these areas should get their native land back . They raised an issue of historical Wilpattu forest reserve being destroyed by these homeless people .""",0,0
